line,type,context,talking,talking_to,words,episode
394,dialogue,,colton,women,How are we doing?,2
395,dialogue,,women,colton,Good. Your date's here!,2
396,dialogue,,hannahb,women,Y'all behave.,2
397,dialogue,,colton,hannahb,So this is our ride for the day.,2
398,exclamation,,hannahb,self,"Oh, my gosh.",2
399,exclamation,,women,self,"Oh, my God. Oh!",2
400,dialogue,,hannahb,colton,Thank you.,2
401,dialogue,,colton,hannahb,Yep.,2
402,sound,car door closes,,,,2
403,dialogue,,women,hannahb,Safety first. Buckle and strap it up.,2
404,sound,dramatic music,,,,2
405,exclamation,,???,self,Son of a bitch.,2
406,dialogue,,hannahb,colton,Did you know it's my birthday today?,2
407,dialogue,,colton,hannahb,Is it really?,2
408,dialogue,,hannahb,colton,Did you really not know it was my birthday?,2
409,dialogue,,colton,hannahb,I didn't know it was your birthday.,2
410,dialogue,,hannahb,colton,"Are you lying, though?",2
411,dialogue,,colton,hannahb,No. But now I know.,2
412,testimony,,colton,aside,I feel very excited today. Today is my one‐on‐one with Hannah B.,2
413,dialogue,,hannahb,colton,First thing you notice about a girl?,2
414,dialogue,,colton,hannahb,"Eyes, then teeth.",2
415,dialogue,,hannahb,colton,Okay.,2
416,dialogue,,colton,hannahb,"You have very pretty eyes, and you have very nice teeth.",2
417,testimony,,colton,aside,"I mean, I'm incredibly attracted to her, not only physically, but she's someone who from the first night can really just have fun and let loose.",2
418,sound,swelling string music,,,,2
419,exclamation,gasps,hannahb,self,,2
420,dialogue,,colton,hannahb,And we have horses.,2
421,dialogue,,hannahb,colton,This is good.,2
422,dialogue,,colton,hannahb,Have you ever ridden horses before?,2
423,dialogue,,hannahb,colton,I haven't.,2
424,dialogue,,colton,hannahb,You haven't.,2
425,dialogue,,hannahb,colton,I haven't.,2
426,dialogue,,colton,hannahb,It's a first!,2
427,dialogue,,hannahb,colton,It's a first.,2
428,dialogue,,colton,hannahb,"All right, yes.",2
429,dialogue,,hannahb,colton,Yay!,2
430,testimony,,colton,aside,This is the first one‐on‐one of my journey.,2
431,dialogue,,colton,hannahb,"Two, three.",2
432,testimony,,colton,aside,And I want it to be great. I don't want it to be good. I want it to be great.,2
433,dialogue,,colton,hannahb,"Oh, get connected. Get connected. There we are.",2
434,testimony,,caelynn,aside,"I knew Hannah was gonna get the date card. I freaking knew it. Hannah... Like, nobody knows that we, like, know each other.",2
435,dialogue,,cassie,caelynn,"Oh, *bleep*.",2
436,testimony,,caelynn,aside,"Hannah B. and I know each other, and we're not necessarily the best of friends. We competed at Miss USA together. She's Miss Alabama. I'm Miss North Carolina. We were roommates at Miss USA. We were super close, and then she was not happy that I was first runner‐up. She was mad she didn't place...for sure. There were a lot of hurt feelings. With Hannah, there's a façade, and then it starts to crumble. Hannah kind of snapped. She flipped a switch, and I was like, ""Whoa, this is a whole new Hannah."" So being in this environment, it's pretty similar.",2
437,dialogue,,caelynn,cassie,"I know, like, with those insecurities and, like, anxiousness, like, comes up.",2
438,dialogue,,cassie,caelynn,"It'll come out eventually, I'm sure.",2
439,testimony,,caelynn,aside,I have no doubt that that switch will be flipped soon. I think it'll happen pretty quickly.,2
440,sound,tense music,,,,2
441,dialogue,,colton,hannahb,Look at these views.,2
442,dialogue,,hannahb,colton,So pretty.,2
443,dialogue,,colton,hannahb,Yeah. Have you ever seen rock formations like this before?,2
444,dialogue,,hannahb,colton,"I think so. Is this, like, Arizona‐ish?",2
445,dialogue,,colton,hannahb,Yeah.,2
446,dialogue,,hannahb,colton,Yeah.,2
447,testimony,,hannahb,aside,"With Colton, I feel so special. But I am very nervous during our date. If something's not perfect, then I think I'm horrible.",2
448,dialogue,,colton,hannahb,"All right, we're gonna park them right over here. We got a hot tub.",2
449,dialogue,,hannahb,colton,"Oh, I didn't see the hot tub.",2
450,testimony,,hannahb,aside,"Sometimes I don't feel always good enough, and... that's something I've always struggled with, and I'm‐‐I am, like, more aware. I'm very self‐aware of it.",2
451,dialogue,,colton,hannahb,Ready?,2
452,dialogue,,hannahb,colton,Yep.,2
453,dialogue,,colton,hannahb,Come on down.,2
454,testimony,,hannahb,aside,"When I, like, start doubting myself, then it spirals.",2
455,dialogue,,colton,hannahb,Thirsty?,2
456,dialogue,,hannahb,colton,Yes.,2
457,dialogue,,colton,hannahb,Yes.,2
458,testimony,,hannahb,aside,"So I'm not gonna do that today. I want him to just feel, like, so comfortable with me.",2
459,dialogue,,colton,hannahb,So I know it's your birthday.,2
460,dialogue,,hannahb,colton,Mm‐hmm.,2
461,dialogue,,colton,hannahb,"So we are going to make a toast. I'm gonna make one, then you got to make one.",2
462,dialogue,,hannahb,colton,I have to make one?,2
463,dialogue,,colton,hannahb,Of course you have to make one.,2
464,dialogue,,hannahb,colton,Oh.,2
465,dialogue,,colton,hannahb,"Challenge, I'm telling you.",2
466,dialogue,,hannahb,colton,Oh. Dang it.,2
467,dialogue,,colton,hannahb,I'm here to challenge you.,2
468,dialogue,,hannahb,colton,Okay.,2
469,dialogue,,colton,hannahb,"All right, to being open, to being honest, to being true to who we are, and to challenging each other throughout this journey.",2
470,dialogue,,hannahb,colton,That was good.,2
471,dialogue,,colton,hannahb,Cheers.,2
472,dialogue,,hannahb,colton,Cheers. But I feel like you took mine.,2
473,dialogue,,colton,hannahb,Your turn. Stop stalling.,2
474,dialogue,laughing,hannahb,colton,"Dang it. I really feel like you took my words. I wish you would have let me go first. Um... I can't do this. Okay. Like, how do I start it? What do you say?",2
475,dialogue,,colton,hannahb,"You say, ""Let's make a toast to...""",2
476,dialogue,,hannahb,colton,"""Let's make a toast to,"" okay.",2
477,dialogue,,colton,hannahb,"Yeah, and put some words together.",2
478,dialogue,chuckling,hannahb,colton,"And I'll put a bunch of words that sound good, that are real, that are real, real words. Okay. Okay. Let's make a toast to‐‐ First, it's my birthday, so to this...",2
479,dialogue,,colton,hannahb,Happy birthday.,2
480,dialogue,,hannahb,colton,"Amazing day. And, um... yeah.",2
481,dialogue,,colton,hannahb,Cheers.,2
482,dialogue,,hannahb,colton,Roll Tide.,2
483,dialogue,laughing,colton,hannahb,When in doubt.,2
484,dialogue,,hannahb,colton,"I think it's easier... like, with you. I think this atmosphere... like, makes it even more heightened, but, like... I don't want to, like, try to... do something that's not myself. So I'm just a little bit more quiet than I normally would be.",2
485,dialogue,,colton,hannahb,"I remember that too. Like, I remember‐‐ I could relate to it because I've been on‐‐ I've been in your shoes before. I've been in your position. I just want you to be comfortable in who you are...",2
486,dialogue,,hannahb,colton,Mm‐hmm.,2
487,dialogue,,colton,hannahb,"And be real. At the end of the day, I'm here focused on finding somebody I'm gonna spend the rest of my life with and somebody who's willing, you know, to sort of go the distance. So I just want you to know that.",2
488,dialogue,laughing,hannahb,colton,Yeah. Well...good.,2
489,dialogue,,colton,hannahb,Do you want to get in the hot tub?,2
490,dialogue,giggling,hannahb,colton,Yes.,2
491,sound,soft acoustic guitar,,,,2
492,testimony,,colton,aside,"I feel like, so far, this date... hasn't gone like I was expecting it to be. You know, Hannah's very intriguing. Hannah's very cute. I thought that, you know, it was just gonna be this really easy, natural flow. If she could open up just a little bit, and if we could just make any type of progress, I'll be happy with that.",2
493,dialogue,,hannahb,colton,This is probably the most romantic date I've ever been on.,2
494,dialogue,,colton,hannahb,Is it?,2
495,dialogue,,hannahb,colton,Pretty lucky. I'm not gonna forget this birthday.,2
496,dialogue,,colton,hannahb,"Good. Good, good, good. So what else? Your... family, friends, tell me about something‐‐",2
497,dialogue,,hannahb,colton,"Wait, you, like...",2
498,dialogue,laughs,colton,hannahb,You got it?,2
499,dialogue,,hannahb,colton,"No wai‐‐no, stop, stop, stop, stop.",2
500,dialogue,,colton,hannahb,Got it.,2
501,dialogue,,hannahb,colton,Make a wish.,2
502,testimony,exhales sharply,colton,aside,"Got it. Um... I don't know. There's, uh... there's a lot of things that are concerning me right now.",2
503,dialogue,,colton,hannahb,"I could tell, like, some of this makes you uncomfortable. And that's fine. It's normal. That's normal to be uncomfortable.",2
504,dialogue,,hannahb,colton,"Oh, wait. When do I seem uncomfortable? Tell me. Be like, ""You're being weird.""",2
505,dialogue,,colton,hannahb,"No, no, I, like... I get‐‐I get where you're coming from with some of that. But at the same time, like, you have to be present in the moment and enjoy it.",2
506,testimony,,colton,aside,"Coming into this date, I probably wouldn't have had a question if I was giving Hannah a rose at the end of the night. And now I'm questioning everything. It sort of made me scared that my intuition and my gut wasn't as good as I thought it was. And that's scary not only for this relationship, but for all the others as well. I mean, I'm not here to waste time. If Hannah can't open up, I'm not gonna be giving her a rose at the end of the night.",2
507,sound,suspenseful music,,,,2
508,sound,tense music,,,,2
509,dialogue,,colton,hannahb,"Oh, my gosh. This is beautiful.",2
510,dialogue,,hannahb,colton,It is.,2
511,testimony,,colton,aside,"Heading into the evening, I feel concerned. Today we had a rough start. It sort of caught me off guard. I thought, ""Hannah's gonna be a good choice to be my first one‐on‐one date."" And then I get there and I'm like, ""Man, this isn't the Hannah I remember from the first night."" And now I have a lot of doubt in not only our relationship, but sort of my intuition.",2
512,dialogue,,hannahb,colton,Thank you.,2
513,testimony,,colton,aside,If Hannah can't come out of her shell a little bit and open up... I can't see myself giving her a rose tonight. So let's make a toast to taking chances and opening up.,2
514,dialogue,,hannahb,colton,Yes.,2
515,dialogue,,colton,hannahb,Cheers. We are on the deck of a ship for dinner.,2
516,dialogue,,hannahb,colton,It's a pretty good birthday.,2
517,dialogue,,colton,hannahb,Good birthday.,2
518,dialogue,,hannahb,colton,Thank you.,2
519,dialogue,sniffs,colton,hannahb,"Yep. I think today's date... I could sense, like, a little something was off.",2
520,dialogue,,hannahb,colton,Yeah.,2
521,dialogue,,colton,hannahb,"And... I just want you to know, you know, there was obviously a reason that I wanted you on this date.",2
522,dialogue,,hannahb,colton,Mm‐hmm.,2
523,dialogue,,colton,hannahb,"'Cause our time together on the first night was awesome. And I felt like today there was a little holding back, a little hesitation. And I felt like you were trying to be perfect the whole time. And I don't want you to feel like you have to be perfect.",2
524,dialogue,,hannahb,colton,Yeah.,2
525,dialogue,,colton,hannahb,"For the longest time, I felt like I had to be perfect as well. And it's a heavy burden to wear.",2
526,dialogue,,hannahb,colton,Mm‐hmm.,2
527,dialogue,,colton,hannahb,That's not realistic. It's not life.,2
528,dialogue,,hannahb,colton,"Yeah. I promise I'm trying. It just, like, takes me a little while, but, like, I have to just, like, break it down.",2
529,dialogue,,colton,hannahb,Yeah.,2
530,dialogue,,hannahb,colton,"I mean, like, that's been something, like, forever that I've, like, struggled with, is, like, feeling like I need to show everybody my best self.",2
531,dialogue,,colton,hannahb,"And I've gone through that too. And I do want you to know, like, I don't‐‐ I don't expect you to be perfect at all times. Life is not perfect.",2
